"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F09","Health and welfare","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.6141601,,
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F021","Arts","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F022","Humanities (except languages)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"SVK","Slovak Republic","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
